Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,return,log_return,real_return,cape,cape_z
1875-11-01,4.37,0.3025,0.3683,11.04,4.67,121.21,8.39,10.22,,0.016279069767441978,0.016147986407982096,0.02503171247357283,,
1875-12-01,4.37,0.3,0.36,10.94,4.63,122.26,8.39,10.07,,0.0,0.0,0.008662651596403004,,
1876-01-01,4.46,0.3,0.3533,10.85,4.59,125.88,8.47,9.97,,0.020594965675057253,0.020385756924473863,0.029609029936201514,,
1876-02-01,4.52,0.3,0.3467,10.85,4.58,127.57,8.47,9.79,,0.013452914798206095,0.013363227812167144,0.013425484588496905,,
1876-03-01,4.51,0.3,0.34,10.85,4.57,127.29,8.47,9.6,,-0.0022123893805309214,-0.0022148403295527697,-0.002194873402837527,,
1876-04-01,4.34,0.3,0.3333,10.75,4.56,123.57,8.54,9.49,,-0.037694013303769425,-0.0384228054022735,-0.029224605232147205,,
1876-05-01,4.18,0.3,0.3267,10.37,4.54,123.38,8.86,9.64,,-0.03686635944700467,-0.03756310157564857,-0.0015375900299424705,,
1876-06-01,4.15,0.3,0.32,10.09,4.53,125.97,9.11,9.71,,-0.007177033492822837,-0.007202912294058006,0.02099205705949103,,
1876-07-01,4.1,0.3,0.3133,10.09,4.52,124.45,9.11,9.51,,-0.012048192771084487,-0.012121360532344916,-0.012066365007541435,,
1876-08-01,3.93,0.3,0.3067,10.18,4.51,118.17,9.02,9.22,,-0.04146341463414627,-0.042347547829092225,-0.05046203294495777,,
1876-09-01,3.69,0.3,0.3,10.28,4.5,109.93,8.94,8.94,,-0.06106870229007644,-0.06301296782873411,-0.06973004992806964,,
1876-10-01,3.67,0.3,0.2933,10.47,4.49,107.35,8.77,8.58,,-0.005420054200542035,-0.005434795985956864,-0.02346948057855014,,
1876-11-01,3.6,0.3,0.2867,10.56,4.47,104.35,8.7,8.31,,-0.019073569482288777,-0.019257816604414613,-0.027945971122496527,,
1876-12-01,3.58,0.3,0.28,10.75,4.46,101.93,8.54,7.97,,-0.005555555555555536,-0.00557104504945527,-0.023191183517009994,,
1877-01-01,3.55,0.2908,0.2817,10.94,4.45,99.32,8.14,7.88,,-0.008379888268156499,-0.008415196925284585,-0.025605807907387534,,
1877-02-01,3.34,0.2817,0.2833,10.66,4.44,95.95,8.09,8.14,,-0.05915492957746482,-0.06097679649871535,-0.03393072895690685,,
1877-03-01,3.17,0.2725,0.285,10.18,4.43,95.32,8.19,8.57,,-0.050898203592814384,-0.052239219099419865,-0.006565919749869864,,
1877-04-01,2.94,0.2633,0.2867,10.47,4.42,85.99,7.7,8.39,,-0.0725552050473186,-0.07532200653859888,-0.09788082249265628,,
1877-05-01,2.94,0.2542,0.2883,10.66,4.41,84.46,7.3,8.28,,0.0,0.0,-0.017792766600767562,,
1877-06-01,2.73,0.245,0.29,10.09,4.4,82.87,7.44,8.8,,-0.0714285714285714,-0.07410797215372189,-0.01882547951693092,,
1877-07-01,2.85,0.2358,0.2917,10.18,4.39,85.7,7.09,8.77,,0.04395604395604402,0.043017385083690796,0.03414987329552299,,
1877-08-01,3.05,0.2267,0.2933,9.8,4.39,95.27,7.08,9.16,,0.07017543859649122,0.06782259633876109,0.1116686114352392,,
1877-09-01,3.24,0.2175,0.295,9.7,4.38,102.2,6.86,9.31,,0.06229508196721323,0.06043173918491784,0.07274063188831748,,
1877-10-01,3.31,0.2083,0.2967,9.7,4.37,104.41,6.57,9.36,,0.021604938271604812,0.021374859584733397,0.021624266144814053,,
1877-11-01,3.26,0.1992,0.2983,9.51,4.36,104.89,6.41,9.6,,-0.015105740181268978,-0.015220994010355371,0.004597260798774094,,
1877-12-01,3.25,0.19,0.3,9.51,4.35,104.57,6.11,9.65,,-0.0030674846625766694,-0.0030721990369699803,-0.0030508151396702043,,
1878-01-01,3.25,0.1892,0.3008,9.23,4.34,107.8,6.28,9.98,,0.0,0.0,0.0308884001147558,,
1878-02-01,3.18,0.1883,0.3017,9.13,4.33,106.58,6.31,10.11,,-0.021538461538461506,-0.021773799549560602,-0.011317254174396996,,
1878-03-01,3.24,0.1875,0.3025,8.94,4.32,110.9,6.42,10.35,,0.018867924528301883,0.018692133012152556,0.04053293300806904,,
1878-04-01,3.33,0.1867,0.3033,8.85,4.31,115.21,6.46,10.49,,0.02777777777777768,0.027398974188114433,0.03886384129846698,,
1878-05-01,3.34,0.1858,0.3042,8.56,4.3,119.4,6.64,10.88,,0.0030030030030030463,0.00299850299625648,0.036368370801145744,,
1878-06-01,3.41,0.185,0.305,8.37,4.29,124.68,6.76,11.15,,0.020958083832335328,0.020741484306816327,0.04422110552763825,,
1878-07-01,3.48,0.1842,0.3058,8.47,4.28,125.81,6.66,11.06,,0.02052785923753664,0.020320002490957556,0.009063201796599252,,
1878-08-01,3.45,0.1833,0.3067,8.56,4.27,123.34,6.55,10.96,,-0.008620689655172376,-0.008658062743114536,-0.019632779588268034,,
1878-09-01,3.52,0.1825,0.3075,8.56,4.26,125.84,6.52,10.99,,0.020289855072463725,0.02008675856673725,0.020269174639208742,,
1878-10-01,3.48,0.1817,0.3083,8.47,4.25,125.81,6.57,11.15,,-0.011363636363636354,-0.011428695823622714,-0.00023839796567071136,,
1878-11-01,3.47,0.1808,0.3092,8.37,4.24,126.87,6.61,11.3,,-0.002873563218390718,-0.002877699827614988,0.008425403386058461,,
1878-12-01,3.45,0.18,0.31,8.18,4.23,129.07,6.73,11.6,,-0.0057636887608069065,-0.005780362915499548,0.0173405848506345,,
1879-01-01,3.58,0.1817,0.3158,8.28,4.22,132.4,6.72,11.68,,0.03768115942028971,0.036988569369340585,0.025799953513597318,,
1879-02-01,3.71,0.1833,0.3217,8.37,4.2,135.64,6.7,11.76,,0.03631284916201105,0.03566907620673487,0.02447129909365553,,
1879-03-01,3.65,0.185,0.3275,8.28,4.19,134.99,6.84,12.11,,-0.016172506738544534,-0.016304709024943742,-0.004792096726629169,,
1879-04-01,3.77,0.1867,0.3333,8.18,4.17,141.04,6.98,12.47,,0.03287671232876721,0.032347833865519204,0.04481813467664253,,
1879-05-01,3.94,0.1883,0.3392,8.18,4.15,147.4,7.04,12.69,,0.04509283819628651,0.04410572184992323,0.045093590470788536,,
1879-06-01,3.96,0.19,0.345,8.09,4.14,149.9,7.19,13.06,,0.0050761421319796,0.005063301956546695,0.016960651289009476,,
1879-07-01,4.04,0.1917,0.3508,8.18,4.12,151.15,7.17,13.12,,0.02020202020202011,0.020000666706669445,0.008338892595063374,,
1879-08-01,4.07,0.1933,0.3567,8.18,4.1,152.27,7.23,13.35,,0.007425742574257432,0.007398307481444988,0.0074098577571948265,,
1879-09-01,4.22,0.195,0.3625,8.47,4.09,152.56,7.05,13.1,,0.03685503685503666,0.036192128593416806,0.001904511722597979,,
1879-10-01,4.68,0.1967,0.3683,8.94,4.07,160.19,6.73,12.61,,0.1090047393364928,0.10346298188163483,0.0500131095962244,,
1879-11-01,4.93,0.1983,0.3742,9.42,4.05,160.22,6.44,12.16,,0.05341880341880345,0.05204087812504343,0.0001872776078406524,,
1879-12-01,4.92,0.2,0.38,9.7,4.04,155.2,6.31,11.99,,-0.0020283975659228792,-0.0020304575503820033,-0.03133191861190865,,
1880-01-01,5.11,0.205,0.3892,9.99,4.02,156.58,6.28,11.93,,0.03861788617886197,0.03789087371139632,0.008891752577319778,,
1880-02-01,5.2,0.21,0.3983,9.99,3.99,159.34,6.43,12.2,,0.017612524461839474,0.017459221371768585,0.017626772256993162,,
1880-03-01,5.3,0.215,0.4075,10.09,3.97,160.87,6.53,12.37,,0.019230769230769162,0.019048194970694432,0.009602108698380851,,
1880-04-01,5.18,0.22,0.4167,9.7,3.94,163.4,6.94,13.14,,-0.02264150943396226,-0.022901764286684445,0.015726984521663434,,
1880-05-01,4.77,0.225,0.4258,9.42,3.91,155.02,7.31,13.84,,-0.07915057915057921,-0.08245875137114189,-0.05128518971848217,,
1880-06-01,4.79,0.23,0.435,9.23,3.89,158.88,7.63,14.43,,0.004192872117400492,0.00418410652257406,0.024900012901561075,,
1880-07-01,5.01,0.235,0.4442,9.23,3.86,166.18,7.79,14.73,,0.045929018789143905,0.04490550367394963,0.045946626384692824,,
1880-08-01,5.19,0.24,0.4533,9.23,3.83,172.15,7.96,15.04,,0.03592814371257491,0.035297782081023854,0.03592490071007348,,
1880-09-01,5.18,0.245,0.4625,9.32,3.81,170.07,8.04,15.18,,-0.0019267822736032114,-0.0019286409064056542,-0.012082486203892073,,
1880-10-01,5.33,0.25,0.4717,9.32,3.78,174.99,8.21,15.49,,0.02895752895752901,0.02854618190636149,0.028929264420532785,,
1880-11-01,5.61,0.255,0.4808,9.42,3.75,182.32,8.29,15.63,,0.05253283302063805,0.05119948135685193,0.041888107891879356,,
1880-12-01,5.84,0.26,0.49,9.51,3.73,187.9,8.37,15.77,,0.04099821746880572,0.040180077305530526,0.030605528740675902,,
1881-01-01,6.19,0.265,0.4858,9.42,3.7,201.17,8.61,15.79,18.47,0.05993150684931514,0.05820428985636927,0.07062267163384761,18.47,0.14850115282895562
1881-02-01,6.17,0.27,0.4817,9.51,3.69,198.52,8.69,15.5,18.15,-0.003231017770597866,-0.0032362487792083616,-0.013172938310881177,18.15,0.1040145957169334
1881-03-01,6.24,0.275,0.4775,9.51,3.69,200.77,8.85,15.36,18.27,0.011345218800648427,0.011281344464039833,0.011333870642756372,18.27,0.12069705463394186
1881-04-01,6.22,0.28,0.4733,9.61,3.68,198.15,8.92,15.08,17.95,-0.0032051282051283048,-0.003210275630248338,-0.0130497584300443,17.95,0.07621049752191963
1881-05-01,6.5,0.285,0.4692,9.51,3.67,209.13,9.17,15.1,18.87,0.045016077170418,0.04403227015050337,0.055412566237698746,18.87,0.20410934921898363
1881-06-01,6.58,0.29,0.465,9.51,3.67,211.71,9.33,14.96,19.03,0.012307692307692353,0.012232568435634583,0.01233682398508118,19.03,0.22635262777499474
1881-07-01,6.35,0.295,0.4608,9.61,3.66,202.29,9.4,14.68,18.12,-0.0349544072948329,-0.035579932432625805,-0.04449482783052294,18.12,0.09984398098768166
1881-08-01,6.2,0.3,0.4567,9.8,3.65,193.67,9.37,14.27,17.29,-0.023622047244094446,-0.02390552085355413,-0.042612091551732734,17.29,-0.01554302652162611
1881-09-01,6.25,0.305,0.4525,10.18,3.65,187.94,9.17,13.61,16.72,0.008064516129032251,0.008032171697264223,-0.029586409872463415,16.72,-0.09478470637741564
1881-10-01,6.15,0.31,0.4483,10.28,3.64,183.22,9.24,13.36,16.26,-0.015999999999999903,-0.016129381929883557,-0.02511439821219541,16.26,-0.15873413222594715
1881-11-01,6.19,0.315,0.4442,10.18,3.63,186.13,9.47,13.36,16.48,0.006504065040650486,0.00648300487807818,0.015882545573627338,16.48,-0.12814962421143206
1881-12-01,6.01,0.32,0.44,10.18,3.63,180.72,9.62,13.23,15.96,-0.029079159935379795,-0.029510338149388637,-0.029065706764089594,15.96,-0.20044027951846802
1882-01-01,5.92,0.32,0.4392,10.18,3.62,178.01,9.62,13.21,15.68,-0.014975041597337757,-0.015088299651201842,-0.014995573262505557,15.68,-0.23936601699148757
1882-02-01,5.79,0.32,0.4383,10.28,3.62,172.49,9.53,13.06,15.15,-0.02195945945945943,-0.022204157311010553,-0.03100949384866014,15.15,-0.31304687720827423
1882-03-01,5.78,0.32,0.4375,10.28,3.62,172.19,9.53,13.03,15.09,-0.0017271157167529916,-0.0017286089006176564,-0.0017392312597832582,15.09,-0.3213881066667785
1882-04-01,5.78,0.32,0.4367,10.37,3.62,170.61,9.45,12.89,14.92,0.0,0.0,-0.00917591033161036,14.92,-0.3450215901325402
1882-05-01,5.71,0.32,0.4358,10.47,3.62,167.02,9.36,12.75,14.57,-0.01211072664359869,-0.012184659016367227,-0.02104214289900941,14.57,-0.3936787619738144
1882-06-01,5.68,0.32,0.435,10.56,3.62,164.64,9.28,12.61,14.33,-0.005253940455341555,-0.0052677909348590735,-0.014249790444258337,14.33,-0.4270436798078311
1882-07-01,6.0,0.32,0.4342,10.47,3.62,175.5,9.36,12.7,15.24,0.05633802816901423,0.05480823649499511,0.06596209912536444,15.24,-0.300535033020518
1882-08-01,6.18,0.32,0.4333,10.56,3.63,179.13,9.28,12.56,15.53,0.030000000000000027,0.029558802241544502,0.020683760683760655,15.53,-0.260219090637748
1882-09-01,6.24,0.32,0.4325,10.28,3.63,185.9,9.53,12.88,16.08,0.009708737864077666,0.009661910911736848,0.03779378105286679,16.08,-0.18375782060146006
1882-10-01,6.07,0.32,0.4317,10.18,3.63,182.52,9.62,12.98,15.76,-0.027243589743589758,-0.027621577309929313,-0.018181818181818188,15.76,-0.22824437771348202
1882-11-01,5.81,0.32,0.4308,10.09,3.63,176.35,9.71,13.08,15.19,-0.042833607907743154,-0.0437780342075873,-0.03380451457374545,15.19,-0.30748605756927155
1882-12-01,5.84,0.32,0.43,9.99,3.63,178.95,9.81,13.18,15.38,0.005163511187607606,0.00515022597631587,0.014743407995463587,15.38,-0.2810721642840082
1883-01-01,5.81,0.3208,0.4275,9.99,3.63,178.03,9.83,13.1,15.27,-0.005136986301369939,-0.00515022597631587,-0.005141100866163706,15.27,-0.29636441829126603
1883-02-01,5.68,0.3217,0.425,10.09,3.63,172.41,9.76,12.9,14.76,-0.022375215146299476,-0.022629338130759846,-0.031567713306746126,14.76,-0.36726486868855135
1883-03-01,5.75,0.3225,0.4225,9.99,3.63,176.19,9.88,12.95,15.05,0.012323943661971981,0.012248622076199256,0.02192448233861155,15.05,-0.3269489263057811
1883-04-01,5.87,0.3233,0.42,9.9,3.63,181.6,10.0,12.99,15.48,0.02086956521739136,0.020654779030746084,0.030705488393211855,15.48,-0.26717011518650136
1883-05-01,5.77,0.3242,0.4175,9.8,3.63,180.24,10.13,13.04,15.34,-0.017035775127768438,-0.017182553319996963,-0.007488986784140894,15.34,-0.2866329839230111
1883-06-01,5.82,0.325,0.415,9.51,3.63,187.26,10.46,13.35,15.9,0.008665511265164794,0.008628181223338194,0.038948069241011796,15.9,-0.20878150897697226
1883-07-01,5.73,0.3258,0.4125,9.32,3.62,188.12,10.7,13.54,15.95,-0.015463917525773141,-0.015584731016698106,0.004592545124425973,15.95,-0.20183048442821894
1883-08-01,5.47,0.3267,0.41,9.32,3.62,179.59,10.73,13.46,15.2,-0.04537521815008738,-0.046436914292758535,-0.045343397831171584,15.2,-0.3060958526595209
1883-09-01,5.53,0.3275,0.4075,9.23,3.62,183.43,10.86,13.52,15.49,0.010968921389396868,0.010909199100353595,0.02138203686174056,15.49,-0.2657799102767507
1883-10-01,5.38,0.3283,0.405,9.23,3.62,178.45,10.89,13.43,15.05,-0.027124773960217063,-0.02749944136055027,-0.02714932126696845,15.05,-0.3269489263057811
1883-11-01,5.46,0.3292,0.4025,9.13,3.62,182.99,11.03,13.49,15.41,0.014869888475836479,0.014760415583120468,0.025441300084057206,15.41,-0.2769015495547562
1883-12-01,5.34,0.33,0.4,9.23,3.62,177.13,10.95,13.27,14.9,-0.02197802197802201,-0.022223136784710107,-0.03202360784742342,14.9,-0.34780199995204153
1884-01-01,5.18,0.3283,0.3925,9.23,3.62,171.82,10.89,13.02,14.43,-0.029962546816479474,-0.030420596700711844,-0.029977982272906933,14.43,-0.41314163071032417
1884-02-01,5.32,0.3267,0.385,9.23,3.61,176.46,10.84,12.77,14.81,0.027027027027027195,0.026668247082161534,0.027005005238039947,14.81,-0.3603138441397978
1884-03-01,5.3,0.325,0.3775,9.23,3.6,175.8,10.78,12.52,14.74,-0.00375939849624074,-0.0037664827954770885,-0.0037402244134647766,14.74,-0.37004527850805263
1884-04-01,5.06,0.3233,0.37,9.04,3.59,171.37,10.95,12.53,14.35,-0.04528301886792452,-0.0463403372587019,-0.02519908987485786,14.35,-0.42426326998832975
1884-05-01,4.65,0.3217,0.3625,8.85,3.59,160.87,11.13,12.54,13.47,-0.08102766798418959,-0.08449926370010918,-0.06127093423586394,13.47,-0.5466013020463906
1884-06-01,4.46,0.32,0.355,8.85,3.58,154.3,11.07,12.28,12.91,-0.04086021505376347,-0.04171845356729231,-0.040840430160999475,12.91,-0.6244527769924294
1884-07-01,4.46,0.3183,0.3475,8.75,3.57,155.98,11.13,12.15,13.04,0.0,0.0,0.010887880751782042,13.04,-0.6063801131656706
1884-08-01,4.74,0.3167,0.34,8.75,3.56,165.77,11.08,11.89,13.86,0.06278026905829592,0.06088836967501243,0.06276445698166455,13.86,-0.49238331056611373
1884-09-01,4.59,0.315,0.3325,8.66,3.55,162.29,11.14,11.76,13.57,-0.03164556962025322,-0.03215711163453139,-0.020992942028111305,13.57,-0.5326992529488838
1884-10-01,4.44,0.3133,0.325,8.56,3.54,158.73,11.2,11.62,13.27,-0.03267973856209139,-0.03322564762832014,-0.021936040421467795,13.27,-0.5744054002414046
1884-11-01,4.35,0.3117,0.3175,8.37,3.54,159.04,11.4,11.61,13.3,-0.020270270270270396,-0.02047853134354094,0.001953001953002076,13.3,-0.5702347855121523
1884-12-01,4.34,0.31,0.31,8.28,3.53,160.5,11.46,11.46,13.43,-0.0022988505747125743,-0.0023014969882790837,0.009180080482897424,13.43,-0.5521621216853935
1885-01-01,4.24,0.3042,0.3067,8.28,3.52,156.8,11.25,11.34,13.13,-0.02304147465437778,-0.023311078868447188,-0.023052959501557613,13.13,-0.5938682689779141
1885-02-01,4.37,0.2983,0.3033,8.37,3.51,159.78,10.91,11.09,13.38,0.030660377358490587,0.030199739863632447,0.01900510204081618,13.38,-0.5591131462341468
1885-03-01,4.38,0.2925,0.3,8.18,3.5,163.87,10.94,11.22,13.73,0.0022883295194506825,0.002285715280855971,0.0255976968331455,13.73,-0.5104559743928726
1885-04-01,4.37,0.2867,0.2967,8.28,3.48,161.61,10.6,10.97,13.55,-0.0022831050228310223,-0.002285715280855971,-0.013791420028070989,13.55,-0.535479662768385
1885-05-01,4.32,0.2808,0.2933,8.09,3.47,163.52,10.63,11.1,13.71,-0.011441647597253968,-0.01150760685147989,0.011818575583194102,13.71,-0.5132363842123739
1885-06-01,4.3,0.275,0.29,7.9,3.46,166.69,10.66,11.24,13.98,-0.004629629629629761,-0.0046403795565022055,0.019386007827788543,13.98,-0.4757008516491053
1885-07-01,4.46,0.2692,0.2867,7.99,3.44,170.83,10.31,10.98,14.33,0.037209302325581506,0.03653374333245596,0.024836522886795942,14.33,-0.4270436798078311
1885-08-01,4.71,0.2633,0.2833,7.99,3.43,180.41,10.09,10.85,15.13,0.056053811659192876,0.05453914199635368,0.056079143007668364,15.13,-0.31582728702777557
1885-09-01,4.65,0.2575,0.28,7.9,3.42,180.26,9.98,10.85,15.12,-0.0127388535031846,-0.012820688429061367,-0.0008314394989191731,15.12,-0.31721749193752646
1885-10-01,4.92,0.2517,0.2767,7.9,3.41,190.72,9.76,10.73,15.99,0.05806451612903207,0.05644131090495175,0.05802729390879846,15.99,-0.19626966478921604
1885-11-01,5.24,0.2458,0.2733,7.99,3.4,200.71,9.41,10.47,16.82,0.0650406504065042,0.06301296782873411,0.052380453020134166,16.82,-0.08088265727990852
1885-12-01,5.2,0.24,0.27,8.18,3.38,194.54,8.98,10.1,16.3,-0.007633587786259555,-0.007662872745569205,-0.03074086991181313,16.3,-0.1531733125869445
1886-01-01,5.2,0.2383,0.275,7.99,3.37,199.18,9.13,10.53,16.69,0.0,0.0,0.023851136013159246,16.69,-0.09895532110666738
1886-02-01,5.3,0.2367,0.28,7.99,3.38,203.01,9.07,10.72,17.01,0.019230769230769162,0.019048194970694432,0.019228838236770684,17.01,-0.054468763994645175
1886-03-01,5.19,0.235,0.285,7.9,3.4,201.19,9.11,11.05,16.84,-0.02075471698113196,-0.02097312338027879,-0.008965075612038742,16.84,-0.07810224746040718
1886-04-01,5.12,0.2333,0.29,7.8,3.41,200.9,9.15,11.38,16.8,-0.013487475915221592,-0.013579258126380944,-0.0014414235299964329,16.8,-0.08366306709940985
1886-05-01,5.02,0.2317,0.295,7.61,3.42,201.9,9.32,11.86,16.86,-0.01953125000000011,-0.019724505347778587,0.004977600796416182,16.86,-0.07532183764090586
1886-06-01,5.25,0.23,0.3,7.52,3.43,213.82,9.37,12.22,17.83,0.045816733067729265,0.0447981428998947,0.0590391282813274,17.83,0.05952803860491119
1886-07-01,5.33,0.2283,0.305,7.61,3.44,214.36,9.18,12.27,17.85,0.015238095238095273,0.015123161574220667,0.0025254887288375105,17.85,0.06230844842441301
1886-08-01,5.37,0.2267,0.31,7.71,3.46,213.31,9.0,12.31,17.72,0.007504690431519689,0.007476670343020242,-0.00489830192200047,17.72,0.04423578459765365
1886-09-01,5.51,0.225,0.315,7.71,3.47,218.87,8.94,12.51,18.15,0.02607076350093096,0.025736714644049696,0.026065350897754413,18.15,0.1040145957169334
1886-10-01,5.65,0.2233,0.32,7.71,3.48,224.43,8.87,12.71,18.56,0.025408348457350405,0.025090921993526694,0.025403207383378312,18.56,0.16101299701671182
1886-11-01,5.79,0.2217,0.325,7.71,3.5,229.99,8.81,12.91,18.97,0.024778761061946764,0.024476746426554064,0.024773871585795026,18.97,0.21801139831649025
1886-12-01,5.64,0.22,0.33,7.8,3.51,221.3,8.63,12.95,18.19,-0.02590673575129543,-0.026248226074936376,-0.037784251489195175,18.19,0.10957541535593655
1887-01-01,5.58,0.2225,0.3325,7.99,3.52,213.73,8.52,12.74,17.51,-0.010638297872340385,-0.010695289116747775,-0.034206958879349436,17.51,0.01504148149288947
1887-02-01,5.54,0.225,0.335,8.09,3.53,209.7,8.52,12.68,17.13,-0.007168458781361964,-0.007194275634027303,-0.018855565433023025,17.13,-0.037786305077637215
1887-03-01,5.67,0.2275,0.3375,8.09,3.55,214.62,8.61,12.78,17.47,0.023465703971119023,0.02319461698046843,0.02346208869814026,17.47,0.009480661853886324
1887-04-01,5.8,0.23,0.34,8.09,3.56,219.54,8.71,12.87,17.82,0.022927689594356204,0.02266879981271286,0.022924238188426038,17.82,0.05813783369516077
1887-05-01,5.9,0.2325,0.3425,8.09,3.57,223.33,8.8,12.96,18.08,0.017241379310344973,0.017094433359300165,0.017263368862166395,18.08,0.09428316134867851
1887-06-01,5.73,0.235,0.345,7.99,3.58,219.48,9.0,13.21,17.71,-0.028813559322033888,-0.02923682018502549,-0.017239063269601118,17.71,0.04284557968790323
1887-07-01,5.59,0.2375,0.3475,7.9,3.59,216.69,9.21,13.47,17.43,-0.02443280977312401,-0.024736243559640547,-0.012711864406779627,17.43,0.0039198422148836705
1887-08-01,5.45,0.24,0.35,7.99,3.61,208.75,9.19,13.41,16.74,-0.025044722719141266,-0.025363678491854946,-0.03664220776224103,16.74,-0.09200429655791431
1887-09-01,5.38,0.2425,0.3525,7.9,3.62,208.55,9.4,13.66,16.68,-0.012844036697247763,-0.012927234501459717,-0.0009580838323353102,16.68,-0.1003455260164183
1887-10-01,5.2,0.245,0.355,7.99,3.63,199.18,9.38,13.6,15.88,-0.03345724907063197,-0.03402974858631147,-0.04492927355550225,15.88,-0.21156191879647357
1887-11-01,5.3,0.2475,0.3575,8.09,3.65,200.62,9.37,13.53,15.95,0.019230769230769162,0.019048194970694432,0.007229641530274167,15.95,-0.20183048442821894
1887-12-01,5.27,0.25,0.36,8.28,3.66,194.9,9.25,13.31,15.46,-0.005660377358490565,-0.005676458004805207,-0.028511613996610508,15.46,-0.2699505250060027
1888-01-01,5.31,0.2483,0.3517,8.37,3.67,194.14,9.08,12.86,15.36,0.007590132827324458,0.00756147270057661,-0.003899435608004209,15.36,-0.2838525741035098
1888-02-01,5.28,0.2467,0.3433,8.28,3.65,195.27,9.12,12.7,15.42,-0.005649717514124131,-0.005665737535677229,0.005820541876996099,15.42,-0.2755113446450056
1888-03-01,5.08,0.245,0.335,8.28,3.63,187.87,9.06,12.39,14.81,-0.037878787878787956,-0.038614836127779606,-0.03789624622317822,14.81,-0.3603138441397978
1888-04-01,5.1,0.2433,0.3267,8.18,3.62,190.8,9.1,12.22,15.02,0.003937007874015741,0.003929278139889414,0.015595890775536247,15.02,-0.3311195410350333
1888-05-01,5.17,0.2417,0.3183,8.09,3.6,195.7,9.15,12.05,15.39,0.013725490196078383,0.013632148790057697,0.025681341719077544,15.39,-0.27968195937425755
1888-06-01,5.01,0.24,0.31,7.99,3.58,191.9,9.19,11.87,15.08,-0.030947775628626717,-0.031436773423564324,-0.01941747572815522,15.08,-0.3227783115765291
1888-07-01,5.14,0.2383,0.3017,8.09,3.56,194.56,9.02,11.42,15.28,0.02594810379241519,0.02561716437030026,0.013861386138613874,15.28,-0.29497421338151536
1888-08-01,5.25,0.2367,0.2933,8.09,3.54,198.73,8.96,11.1,15.6,0.021400778210116878,0.021174997136458762,0.02143297697368407,15.6,-0.25048765626949315
1888-09-01,5.38,0.235,0.285,8.09,3.52,203.65,8.9,10.79,15.99,0.024761904761904763,0.02446029757016066,0.024757208272530695,15.99,-0.19626966478921604
1888-10-01,5.35,0.2333,0.2767,8.18,3.5,200.16,8.73,10.35,15.72,-0.005576208178438735,-0.005591813265777956,-0.017137245273754043,15.72,-0.23380519735248467
1888-11-01,5.24,0.2317,0.2683,8.28,3.49,193.79,8.57,9.92,15.22,-0.020560747663551315,-0.02077506257496431,-0.03182454036770588,15.22,-0.3033154428400193
1888-12-01,5.14,0.23,0.26,8.28,3.47,190.09,8.51,9.62,14.95,-0.019083969465648942,-0.019268418865877157,-0.0190928324474946,14.95,-0.34085097540328824
1889-01-01,5.24,0.2292,0.2633,7.99,3.45,200.71,8.78,10.09,15.8,0.01945525291828809,0.019268418865877157,0.05586827292335217,15.8,-0.22268355807447912
1889-02-01,5.3,0.2283,0.2667,7.9,3.45,205.45,8.85,10.34,16.19,0.011450381679389166,0.011385322225125227,0.023616162622689396,16.19,-0.16846556659420203
1889-03-01,5.19,0.2275,0.27,7.8,3.44,203.64,8.93,10.59,16.07,-0.02075471698113196,-0.02097312338027879,-0.008809929423217344,16.07,-0.18514802551121048
1889-04-01,5.18,0.2267,0.2733,7.8,3.44,203.25,8.9,10.72,16.05,-0.0019267822736032114,-0.0019286409064056542,-0.0019151443724219064,16.05,-0.18792843533071182
1889-05-01,5.32,0.2258,0.2767,7.61,3.44,213.96,9.08,11.13,16.92,0.027027027027027195,0.026668247082161534,0.05269372693726937,16.92,-0.0669806081824014
1889-06-01,5.41,0.225,0.28,7.61,3.44,217.58,9.05,11.26,17.22,0.016917293233082775,0.016775789504837046,0.016919050289773807,17.22,-0.025274460889880997
1889-07-01,5.3,0.2242,0.2833,7.61,3.44,213.16,9.02,11.39,16.89,-0.020332717190388205,-0.020542272300314135,-0.020314367129331767,16.89,-0.07115122291165363
1889-08-01,5.37,0.2233,0.2867,7.61,3.43,215.97,8.98,11.53,17.13,0.013207547169811429,0.013121087962697286,0.013182585851003958,17.13,-0.037786305077637215
1889-09-01,5.5,0.2225,0.29,7.71,3.43,218.47,8.84,11.52,17.35,0.024208566108007368,0.02392018371765192,0.011575681807658444,17.35,-0.007201797063121636
1889-10-01,5.4,0.2217,0.2933,7.71,3.43,214.5,8.81,11.65,17.05,-0.018181818181818077,-0.01834913866819643,-0.018171831372728486,17.05,-0.048907944355642524
1889-11-01,5.35,0.2208,0.2967,7.71,3.43,212.51,8.77,11.79,16.91,-0.009259259259259411,-0.009302392662313697,-0.009277389277389303,16.91,-0.0683708130921523
1889-12-01,5.32,0.22,0.3,7.8,3.42,208.74,8.63,11.77,16.61,-0.005607476635513864,-0.005623257554361993,-0.017740341630982037,16.61,-0.11007696038467318
1890-01-01,5.38,0.22,0.2992,7.61,3.42,216.37,8.85,12.03,17.22,0.011278195488721776,0.01121507082013995,0.0365526492287056,17.22,-0.025274460889880997
1890-02-01,5.32,0.22,0.2983,7.61,3.44,213.96,8.85,12.0,17.03,-0.011152416356877248,-0.01121507082013995,-0.011138327864306463,17.03,-0.05168835417514385
