date,AAPL,MSFT,JPM,BAC,XOM,CVX,KO,PEP,JNJ,PFE,WMT,TGT
2015-02-05,119.94,42.45,56.77,15.97,92.36,109.31,41.79,96.61,102.46,32.99,87.28,75.95
2015-02-06,118.93,42.41,57.89,16.49,91.5,109.61,41.45,96.71,101.1,33.17,87.33,76.36
2015-02-09,119.72,42.36,57.82,16.35,91.56,110.43,41.23,95.97,99.78,33.07,85.91,75.39
2015-02-10,122.02,42.6,58.46,16.42,91.01,110.18,42.4,97.99,100.35,34.15,87.29,76.65
2015-02-11,124.88,42.38,58.37,16.36,90.6,109.98,42.37,100.4,100.38,34.25,86.34,76.42
2015-02-12,126.46,43.09,59.57,16.67,92.37,110.86,42.17,100.27,98.44,34.87,85.89,76.87
2015-02-13,127.08,43.87,59.67,16.61,93.37,112.78,41.99,99.13,99.62,34.64,85.81,76.12
2015-02-17,127.83,43.58,60.1,16.63,93.05,112.4,41.81,98.36,100.44,34.58,85.96,76.64
2015-02-18,128.715,43.53,59.37,16.3,91.01,110.44,41.73,99.33,99.96,34.48,86.29,77.35
2015-02-19,128.45,43.5,59.23,16.21,89.44,108.35,42.11,98.72,100.7,34.41,83.52,76.68
2015-02-20,129.495,43.855,59.8,16.38,89.92,108.6,41.97,99.06,100.26,34.56,84.3,76.87
2015-02-23,133.0,44.15,59.35,16.2,89.01,107.86,41.85,99.45,100.18,34.39,84.6,76.69
2015-02-24,132.17,44.09,60.82,16.38,89.42,107.96,42.13,99.58,100.7,34.34,84.57,76.95
2015-02-25,128.79,43.99,61.14,16.49,89.6,108.58,42.05,99.5,101.21,34.66,83.57,77.15
2015-02-26,130.415,44.055,61.58,16.04,88.65,107.06,42.46,99.07,102.8,34.59,83.8,76.9
2015-02-27,128.46,43.85,61.28,15.81,88.54,106.68,43.3,98.98,102.51,34.32,83.93,76.83
2015-03-02,129.09,43.88,61.77,16.01,88.04,105.9,43.2,99.0,103.22,34.77,83.96,77.68
2015-03-03,129.36,43.28,61.97,16.04,87.62,105.16,42.95,98.4,102.34,34.56,83.37,78.0
2015-03-04,128.54,43.055,62.13,15.84,87.18,105.16,42.5,97.36,101.65,34.64,82.58,77.72
2015-03-05,126.41,43.11,62.0,16.0,86.74,104.73,42.4,97.23,102.52,34.47,83.57,78.2
2015-03-06,126.6,42.36,60.89,16.22,85.63,103.55,41.52,96.17,100.11,33.97,82.59,77.21
2015-03-09,127.14,42.85,61.5,16.17,85.16,103.95,41.39,96.04,100.66,34.03,82.88,78.57
2015-03-10,124.51,42.03,59.96,15.79,84.26,102.91,40.69,94.43,99.53,33.78,82.07,77.67
2015-03-11,122.24,41.98,60.24,16.11,84.02,103.54,40.1,93.63,98.32,33.63,80.69,77.78
2015-03-12,124.45,41.02,61.37,16.09,84.22,102.42,40.57,95.71,99.83,34.0,81.9,79.3
2015-03-13,123.59,41.38,61.0,16.09,83.87,101.62,39.91,94.32,99.21,34.0,81.9,79.18
2015-03-16,124.95,41.56,61.85,16.13,84.76,103.13,40.29,95.45,101.06,34.44,83.29,80.49
2015-03-17,127.04,41.695,61.61,16.09,84.08,103.17,40.51,94.13,99.89,34.17,82.62,81.03
2015-03-18,128.47,42.5,61.75,15.98,86.07,106.7,40.6,94.64,101.46,34.38,82.53,81.06
2015-03-19,127.495,42.285,61.2,15.61,84.41,104.75,40.02,94.1,101.69,34.15,81.52,80.6
2015-03-20,125.9,42.88,61.75,15.84,84.54,107.03,40.65,95.34,102.4,34.25,83.24,81.31
2015-03-23,127.21,42.855,61.14,15.72,85.43,105.92,40.62,95.85,102.98,35.05,83.31,81.23
2015-03-24,126.69,42.9,60.46,15.61,84.52,104.2,40.47,95.86,101.96,34.52,83.05,82.0
2015-03-25,123.38,41.46,59.61,15.41,84.86,105.67,40.45,95.26,100.34,34.3,81.32,81.62
2015-03-26,124.24,41.21,59.54,15.42,84.32,105.25,40.35,95.63,100.14,34.16,81.89,80.44
2015-03-27,123.25,40.97,59.55,15.31,83.58,104.28,40.08,95.95,100.34,34.53,81.35,81.56
2015-03-30,126.37,40.96,60.96,15.52,85.63,106.9,40.51,96.52,101.55,35.0,82.53,82.14
2015-03-31,124.43,40.655,60.58,15.39,85.0,104.98,40.55,95.62,100.6,34.79,82.25,82.07
2015-04-01,124.25,40.72,59.95,15.41,84.46,104.79,40.68,95.09,99.15,34.33,80.71,82.09
2015-04-02,125.32,40.29,60.52,15.54,84.3,105.28,40.68,95.69,99.64,34.38,80.73,82.67
2015-04-06,127.35,41.545,60.47,15.51,85.13,106.92,41.17,96.48,99.16,34.48,80.99,83.34
2015-04-07,126.01,41.53,60.85,15.46,85.75,108.54,41.01,96.21,100.1,34.54,80.5,82.61
2015-04-08,125.6,41.42,61.05,15.61,84.06,106.66,40.89,96.03,100.16,34.64,81.03,83.14
2015-04-09,126.56,41.48,61.47,15.71,84.65,106.95,41.05,96.35,101.33,35.03,80.84,83.29
2015-04-10,127.1,41.72,61.7,15.72,85.56,106.91,40.88,96.2,102.06,35.44,80.65,83.57
2015-04-13,126.85,41.76,62.07,15.8,85.34,106.5,40.7,95.53,100.55,35.09,80.29,82.96
2015-04-14,126.3,41.65,63.04,15.82,86.63,108.84,40.51,96.49,100.52,35.03,80.15,83.06
2015-04-15,126.78,42.255,64.21,15.64,88.08,110.41,40.4,96.63,100.6,35.21,79.74,81.96
2015-04-16,126.17,42.16,63.81,15.79,87.73,110.16,40.6,96.45,99.79,35.19,79.24,81.92
2015-04-17,124.75,41.615,62.84,15.56,86.93,109.11,40.3,95.81,99.58,35.04,77.88,80.02
2015-04-20,127.6,42.905,63.24,15.57,87.24,110.29,40.66,96.5,100.21,35.01,78.14,80.93
2015-04-21,126.91,42.635,62.31,15.5,86.88,109.73,40.78,96.78,100.3,34.89,78.03,81.25
2015-04-22,128.62,42.985,62.94,15.74,87.46,109.5,41.31,97.28,100.43,34.93,78.43,81.34
2015-04-23,129.67,43.34,62.8,15.69,87.54,109.97,40.95,95.73,100.46,35.36,79.18,81.93
2015-04-24,130.28,47.87,62.6,15.64,86.97,109.87,40.89,95.17,101.08,35.27,79.84,82.7
2015-04-27,132.65,48.03,62.34,15.56,87.01,109.7,40.83,94.49,100.58,34.59,79.37,81.38
2015-04-28,130.56,49.155,62.76,15.65,87.8,111.12,40.77,94.42,100.74,34.48,79.1,81.51
2015-04-29,128.64,49.06,63.6,15.98,87.87,111.73,40.49,94.38,100.39,34.29,77.88,78.87
2015-04-30,125.15,48.64,63.26,15.93,87.37,111.06,40.56,95.12,99.2,33.93,78.05,78.83
2015-05-01,128.95,48.655,63.61,16.11,88.85,109.04,40.91,95.56,100.13,34.08,78.6,79.65
2015-05-04,128.7,48.24,64.72,16.44,89.11,108.32,40.96,95.95,100.35,34.32,79.18,80.18
2015-05-05,125.8,47.6,64.4,16.35,88.61,108.0,40.75,95.42,99.5,34.12,78.13,78.97
2015-05-06,125.01,46.28,63.92,16.29,88.19,107.95,40.66,95.48,99.17,33.46,77.65,79.12
2015-05-07,125.26,46.7,64.5,16.24,87.6,107.57,40.7,95.15,99.66,33.58,78.03,80.11
2015-05-08,127.62,47.75,65.49,16.45,88.99,108.65,40.98,96.55,101.47,34.02,78.53,80.74
2015-05-11,126.32,47.37,65.45,16.49,86.78,107.36,40.94,96.35,101.03,33.96,78.1,80.61
2015-05-12,125.865,47.35,65.36,16.43,87.02,107.56,40.69,96.2,100.47,33.78,78.96,80.81
2015-05-13,126.01,47.625,65.52,16.47,86.56,107.7,41.05,96.41,100.55,33.53,78.16,79.81
2015-05-14,128.95,48.72,66.05,16.52,86.97,108.45,41.5,98.0,101.83,33.94,78.72,77.26
2015-05-15,128.77,48.295,65.88,16.35,87.35,108.03,41.52,98.22,102.3,33.99,79.24,78.53
2015-05-18,130.19,48.01,66.42,16.51,86.85,106.65,41.32,98.05,103.42,33.98,79.92,78.36
2015-05-19,130.07,47.58,67.01,16.77,86.99,105.02,41.31,97.95,103.96,34.21,76.43,77.92
2015-05-20,130.06,47.58,66.48,16.74,87.13,105.25,41.35,97.69,103.6,34.3,75.9,78.18
2015-05-21,131.39,47.42,66.65,16.73,87.21,105.49,41.23,97.2,102.42,34.36,76.11,79.39
2015-05-22,132.54,46.9,66.47,16.75,86.52,104.89,41.21,96.26,101.35,34.28,75.86,79.29
2015-05-26,129.62,46.59,65.73,16.5,85.35,103.29,40.99,95.79,100.82,34.11,74.9,79.08
2015-05-27,132.045,47.61,66.47,16.74,85.11,103.11,41.12,96.38,101.13,34.3,75.19,80.3
2015-05-28,131.78,47.45,66.2,16.67,85.11,103.24,41.14,97.06,101.15,34.44,74.84,80.05
2015-05-29,130.28,46.86,65.78,16.5,85.2,103.0,40.96,96.43,100.14,34.75,74.27,79.32
2015-06-01,130.535,47.23,66.08,16.55,85.13,102.63,40.94,95.97,100.04,34.56,74.73,79.51
2015-06-02,129.96,46.92,66.02,16.72,85.14,102.58,40.99,96.05,99.98,34.49,74.53,80.0
2015-06-03,130.12,46.85,66.7,16.93,84.95,102.17,40.87,95.3,100.09,34.41,74.89,80.34
2015-06-04,129.36,46.36,66.33,16.78,84.22,101.39,40.59,94.14,99.23,34.24,74.15,79.96
2015-06-05,128.65,46.14,67.42,17.19,84.28,101.59,40.1,93.05,98.59,34.09,73.06,79.2
2015-06-08,127.8,45.73,66.89,17.08,84.85,100.42,40.16,92.84,97.96,33.98,72.61,78.89
2015-06-09,127.42,45.65,67.18,17.31,84.58,100.42,40.2,93.07,98.21,34.01,72.47,78.9
2015-06-10,128.88,46.61,68.26,17.59,85.21,101.83,40.33,93.69,98.88,34.31,72.93,79.67
2015-06-11,128.59,46.44,68.52,17.49,85.09,101.12,40.1,94.09,99.24,34.46,72.94,80.07
2015-06-12,127.17,45.97,68.25,17.49,84.02,99.87,39.96,93.74,98.35,34.21,72.43,79.47
2015-06-15,126.92,45.475,67.99,17.47,83.72,99.29,39.59,92.64,97.49,34.04,71.93,80.45
2015-06-16,127.6,45.83,68.37,17.55,84.68,100.04,40.08,93.55,98.36,34.04,72.35,80.97
2015-06-17,127.3,45.97,68.14,17.37,84.73,99.76,40.27,94.05,98.73,33.98,72.73,82.1
2015-06-18,127.88,46.72,68.78,17.38,85.48,100.25,40.65,95.23,100.36,34.37,72.98,83.19
2015-06-19,126.6,46.1,68.08,17.17,85.21,99.47,40.4,94.86,99.86,34.18,72.74,83.35
2015-06-22,127.61,46.23,68.96,17.47,85.17,100.29,40.48,95.6,100.09,34.31,72.79,84.23
2015-06-23,127.03,45.91,69.75,17.67,85.07,100.09,40.38,95.6,99.78,34.5,72.57,84.76
2015-06-24,128.11,45.635,69.02,17.49,84.68,99.27,40.19,95.29,99.33,34.23,72.38,84.34
2015-06-25,127.5,45.65,68.65,17.37,83.93,98.34,40.02,94.83,99.12,34.02,71.86,84.5
2015-06-26,126.75,45.26,68.95,17.41,83.86,98.6,40.0,94.91,99.64,33.92,72.12,84.08
2015-06-29,124.53,44.37,67.2,16.89,82.82,96.69,39.4,93.69,97.68,33.59,71.42,82.09
2015-06-30,125.425,44.15,67.76,17.02,83.2,96.47,39.23,93.34,97.46,33.53,70.93,81.63
2015-07-01,126.6,44.445,68.07,17.22,82.37,96.09,39.5,94.52,98.47,33.69,71.88,82.99
2015-07-02,126.44,44.4,67.52,17.03,83.14,95.87,39.49,94.66,98.44,33.37,71.86,82.27
2015-07-06,126.0,44.39,67.33,16.94,82.53,94.77,39.42,94.4,98.2,33.25,72.53,82.93
2015-07-07,125.69,44.3,66.8,16.69,82.87,95.27,40.25,96.4,98.92,33.73,73.79,84.45
2015-07-08,122.57,44.24,65.43,16.25,81.97,93.56,39.86,95.61,97.77,33.45,73.06,83.48
2015-07-09,120.07,44.52,66.11,16.48,81.6,93.78,39.92,94.59,98.4,33.86,72.78,83.04
2015-07-10,123.28,44.61,67.05,16.7,82.22,94.41,40.39,95.55,99.53,34.36,73.12,83.91
2015-07-13,125.66,45.54,68.09,17.02,82.42,94.6,40.66,97.22,100.27,34.82,73.88,84.1
2015-07-14,125.61,45.62,69.04,17.13,83.11,95.55,41.17,97.13,99.78,35.08,73.79,84.1
2015-07-15,126.82,45.76,69.19,17.68,82.76,94.24,41.13,96.35,100.42,34.98,73.65,84.46
2015-07-16,128.51,46.66,69.56,17.95,82.91,94.48,41.48,96.9,101.11,35.1,73.83,85.01
2015-07-17,129.62,46.62,69.21,18.1,82.61,93.15,41.25,96.78,100.08,35.07,73.39,84.69
2015-07-20,132.07,46.92,69.26,18.12,81.76,92.94,41.38,97.31,100.37,35.24,73.1,84.23
2015-07-21,130.75,47.28,69.1,18.08,81.66,93.9,41.19,96.93,100.34,35.14,72.74,82.28
2015-07-22,125.22,45.54,70.08,18.45,81.79,93.51,40.9,97.17,100.18,34.88,73.16,82.82
2015-07-23,125.16,46.11,69.64,18.18,81.14,92.94,40.84,96.87,100.2,34.78,72.51,81.65
2015-07-24,124.5,45.94,68.91,17.9,79.94,90.6,40.44,96.18,99.15,34.26,71.58,80.21
2015-07-27,122.77,45.35,68.01,17.67,79.26,89.14,40.54,95.66,98.28,34.34,71.38,79.49
2015-07-28,123.38,45.34,68.05,17.88,82.48,92.4,40.55,96.11,99.02,35.35,72.1,80.53
2015-07-29,122.99,46.29,68.94,18.16,83.14,93.25,40.59,96.53,99.73,35.76,72.23,81.84
2015-07-30,122.37,46.88,69.04,18.13,83.01,93.03,40.56,96.63,99.84,35.73,72.16,81.93
2015-07-31,121.3,46.7,68.53,17.88,79.21,88.48,41.08,96.35,100.21,36.06,71.98,81.85
2015-08-03,118.44,46.81,68.53,17.77,78.06,85.6,41.54,97.45,100.02,36.15,72.18,80.39
2015-08-04,114.64,47.54,68.46,17.8,77.17,85.21,41.85,97.81,99.8,36.11,72.25,80.05
2015-08-05,115.4,47.58,68.73,17.87,77.17,84.03,42.12,99.19,100.52,35.82,73.51,80.04
2015-08-06,115.13,46.62,68.25,17.81,78.09,85.19,41.92,99.15,99.07,35.17,72.79,79.54
2015-08-07,115.52,46.74,68.05,17.75,76.83,83.75,41.77,99.1,98.85,35.19,71.25,78.98
2015-08-10,119.72,47.33,68.89,18.04,78.75,85.89,41.68,99.09,99.79,35.36,71.48,78.97
2015-08-11,113.49,46.41,68.23,17.79,77.49,85.78,41.48,98.62,99.01,35.12,71.93,78.87
2015-08-12,115.24,46.74,67.24,17.52,78.79,86.79,41.26,98.38,98.71,35.37,72.58,79.0
2015-08-13,115.15,46.73,67.55,17.62,78.65,85.85,41.1,98.79,98.48,35.36,72.11,78.99
2015-08-14,115.96,47.0,67.89,17.7,78.36,85.99,41.25,99.23,98.81,35.32,72.38,79.35
2015-08-17,117.16,47.32,68.07,17.77,78.77,83.23,41.35,99.86,99.87,35.5,71.91,78.98
2015-08-18,116.5,47.27,68.21,17.69,77.9,83.44,41.3,99.77,99.37,35.52,69.48,80.3
2015-08-19,115.01,46.61,67.6,17.46,76.23,80.91,40.78,98.99,99.31,35.27,68.57,80.87
2015-08-20,112.65,45.66,65.94,16.72,74.57,79.24,40.55,97.98,98.79,34.55,68.43,80.66
2015-08-21,105.76,43.07,63.6,16.1,72.13,75.76,39.53,96.25,95.56,33.54,66.54,78.4
2015-08-24,103.12,41.68,60.25,15.29,68.72,72.12,38.38,91.83,92.82,32.13,63.95,75.28
2015-08-25,103.74,40.47,59.91,15.26,68.71,70.02,37.99,89.64,90.73,31.34,63.1,73.94
2015-08-26,109.69,42.71,62.91,16.06,72.5,73.09,38.73,92.49,95.11,32.43,64.83,76.84
2015-08-27,112.92,43.9,64.48,16.44,74.85,77.64,39.27,93.6,96.22,33.26,66.08,77.85
2015-08-28,113.29,43.93,64.13,16.36,75.07,80.43,39.45,93.53,95.17,32.66,64.94,78.03
2015-08-31,112.76,43.52,64.1,16.34,75.24,80.99,39.32,92.93,93.98,32.22,64.73,77.71
2015-09-01,107.72,41.82,61.45,15.58,72.08,78.19,38.75,91.33,92.09,31.36,63.82,75.39
2015-09-02,112.34,43.36,62.57,15.85,73.23,78.06,38.9,91.64,93.35,31.97,64.44,77.05
2015-09-03,110.37,43.5,62.68,15.94,73.79,78.26,39.16,92.13,92.64,31.89,64.86,77.45
2015-09-04,109.27,42.61,61.5,15.65,72.46,76.67,38.52,90.92,91.31,31.37,63.89,76.42
2015-09-08,112.31,43.89,63.16,16.16,73.5,76.84,38.9,92.37,93.94,32.53,66.38,78.38
2015-09-09,110.15,43.07,62.18,15.9,72.0,74.92,38.3,90.83,92.22,31.96,65.12,77.16
2015-09-10,112.57,43.29,62.66,16.04,72.52,75.66,38.42,91.06,92.72,32.62,64.12,77.07
2015-09-11,114.21,43.48,62.56,16.04,72.69,75.79,38.13,91.62,92.93,32.97,64.65,77.88
2015-09-14,115.31,43.04,62.38,15.96,72.49,75.77,38.1,91.2,93.32,32.71,64.28,77.15
2015-09-15,116.28,43.98,63.58,16.31,72.86,77.17,38.5,92.06,94.4,33.17,64.32,77.82
2015-09-16,116.41,44.3,64.14,16.33,74.3,79.02,39.15,93.07,94.61,33.18,64.69,78.5
2015-09-17,113.92,44.25,62.65,15.86,74.46,79.41,39.38,93.37,94.84,33.48,64.47,78.01
2015-09-18,113.45,43.48,60.94,15.56,72.68,77.74,38.98,93.05,93.39,32.85,63.34,76.62
2015-09-21,115.21,44.11,61.45,15.7,73.39,78.09,39.19,93.71,93.13,32.42,63.72,78.26
2015-09-22,113.4,43.9,60.91,15.57,72.74,77.25,38.79,92.37,93.24,32.26,63.59,78.05
2015-09-23,114.32,43.87,60.64,15.72,72.3,76.12,38.76,92.4,92.99,32.62,63.72,78.76
2015-09-24,115.0,43.91,60.22,15.55,72.73,76.89,39.15,92.47,92.48,32.7,63.83,79.06
2015-09-25,114.71,43.94,61.47,15.89,73.23,77.7,39.62,93.47,91.0,31.89,63.78,79.05
2015-09-28,112.44,43.29,59.98,15.47,72.6,75.77,39.53,92.47,91.37,30.82,63.66,77.67
2015-09-29,109.06,43.44,59.84,15.35,72.97,76.25,39.66,93.04,93.04,31.02,63.78,77.98
2015-09-30,110.3,44.26,60.97,15.58,74.35,78.88,40.12,94.3,93.35,31.41,64.84,78.66
2015-10-01,109.58,44.61,61.42,15.55,74.06,78.34,39.8,93.85,93.17,31.84,64.27,79.51
2015-10-02,110.38,45.57,60.81,15.38,75.88,81.55,40.39,94.16,93.93,33.08,64.98,79.53
2015-10-05,110.78,46.63,62.02,15.69,76.81,84.03,41.01,95.81,94.76,33.48,65.87,79.51
2015-10-06,111.31,46.75,62.05,15.69,77.89,86.99,40.96,97.07,93.42,32.79,65.68,78.1
2015-10-07,110.78,46.8,62.13,15.75,79.2,88.12,41.52,98.52,94.98,33.29,66.36,78.56
2015-10-08,109.5,47.45,62.13,15.75,80.03,89.91,41.98,98.97,95.08,33.09,66.88,78.69
2015-10-09,112.12,47.11,61.93,15.58,79.26,89.57,42.02,99.47,95.37,33.24,66.69,78.88
2015-10-12,111.6,47.0,61.72,15.52,79.3,88.74,42.0,99.14,95.99,33.22,66.93,79.21
2015-10-13,111.79,46.89,61.55,15.52,79.16,88.38,41.65,97.92,95.45,32.98,66.73,78.96
2015-10-14,110.21,46.68,59.99,15.64,80.16,89.76,41.68,97.49,94.53,33.04,60.03,76.2
2015-10-15,111.86,47.01,61.89,16.19,81.48,90.72,41.92,98.28,97.15,34.08,59.33,75.13
2015-10-16,111.04,47.51,62.43,16.12,82.48,91.29,42.02,99.7,98.24,34.41,58.89,75.05
2015-10-19,111.73,47.62,62.22,16.14,80.99,90.03,41.99,100.18,97.94,34.5,58.85,74.7
2015-10-20,113.77,47.77,62.52,16.2,80.83,89.99,42.29,100.27,97.59,34.0,58.75,74.4
2015-10-21,113.76,47.2,62.06,15.9,80.21,89.33,42.19,100.25,97.63,33.46,58.64,76.4
2015-10-22,115.5,48.03,63.19,16.16,82.89,91.62,43.24,103.08,99.53,33.33,58.9,77.11
2015-10-23,119.08,52.87,63.87,16.52,82.98,91.24,42.79,102.43,100.31,34.05,58.3,72.94
2015-10-26,115.28,54.25,63.9,16.51,81.22,88.77,42.59,102.54,99.94,34.16,58.02,74.02
2015-10-27,114.55,53.69,63.64,16.4,81.09,87.7,42.61,102.94,100.19,34.99,57.48,74.73
2015-10-28,119.27,53.98,65.5,17.28,82.28,89.79,42.73,102.74,100.48,35.45,57.64,76.23
2015-10-29,120.53,53.36,65.21,17.09,82.23,89.89,42.79,102.8,101.37,34.77,57.96,76.28
2015-10-30,119.5,52.64,64.25,16.78,82.74,90.88,42.35,102.19,101.03,33.82,57.24,77.18
2015-11-02,121.18,53.24,65.54,17.06,85.28,94.96,42.24,101.4,102.17,35.06,57.61,77.26
2015-11-03,122.57,54.15,65.78,17.18,86.85,98.14,42.16,100.92,101.96,34.97,58.11,78.23
2015-11-04,122.0,54.4,65.85,17.01,85.98,96.77,41.97,100.62,101.94,34.14,58.37,77.39
2015-11-05,120.92,54.38,66.44,17.31,84.81,94.55,42.33,100.61,102.33,34.15,58.61,78.15
2015-11-06,121.06,54.92,68.46,17.95,84.47,94.03,41.96,99.72,101.92,33.93,58.78,77.22
2015-11-09,120.57,54.16,67.39,17.68,81.95,92.32,41.54,98.88,100.84,33.65,58.49,76.23
2015-11-10,116.77,53.51,67.68,17.85,82.35,93.23,41.77,98.83,101.45,33.79,58.68,77.19
2015-11-11,116.11,53.65,67.35,17.75,81.62,92.19,42.04,99.43,101.86,33.74,57.58,74.87
2015-11-12,115.72,53.32,66.0,17.37,79.41,89.86,41.58,98.37,100.27,33.39,56.95,74.93
2015-11-13,112.34,52.84,65.56,17.2,78.1,88.68,41.38,98.04,99.88,33.27,56.42,71.89
2015-11-16,114.175,53.765,66.51,17.43,80.9,91.45,41.96,99.56,101.22,33.16,57.87,72.31
2015-11-17,113.69,52.97,66.13,17.42,79.96,91.03,41.67,98.83,101.5,32.87,59.92,72.91
2015-11-18,117.29,53.85,67.45,17.84,80.74,92.21,42.28,100.27,102.67,33.31,60.93,69.78
2015-11-19,118.78,53.94,67.66,17.69,80.3,90.83,43.11,100.93,102.49,32.29,60.7,70.55
2015-11-20,119.3,54.19,67.54,17.65,79.79,89.01,42.43,100.1,102.48,32.18,60.07,70.83
2015-11-23,117.75,54.19,66.88,17.47,80.28,90.01,42.96,100.85,102.77,31.33,60.26,72.28
2015-11-24,118.88,54.25,66.78,17.47,81.88,91.35,43.36,100.63,102.04,31.97,59.92,72.89
2015-11-25,118.03,53.69,66.86,17.44,81.25,90.87,43.36,100.5,101.96,32.87,60.24,73.16
2015-11-27,117.81,53.93,67.17,17.48,81.23,90.37,43.15,100.74,102.37,32.79,59.89,73.44
2015-11-30,118.3,54.35,66.68,17.43,81.66,91.32,42.62,100.16,101.24,32.77,58.84,72.5
2015-12-01,117.34,55.22,67.61,17.81,81.89,92.48,42.89,101.06,102.36,33.62,58.99,72.81
2015-12-02,116.28,55.21,66.66,17.62,79.55,90.25,42.77,99.48,102.05,32.9,58.35,71.93
2015-12-03,115.2,54.2,65.8,17.3,78.41,88.85,42.46,99.09,100.79,32.39,59.04,73.19
2015-12-04,119.03,55.91,67.89,17.8,78.86,89.71,43.29,101.06,102.95,32.8,59.66,73.9
2015-12-07,118.28,55.81,67.0,17.54,76.8,87.28,43.2,100.67,103.32,32.66,60.5,73.39
2015-12-08,118.23,55.79,65.96,17.19,74.63,86.44,43.01,100.17,102.42,32.53,59.61,72.66
2015-12-09,115.62,54.98,65.46,17.1,75.63,87.6,42.66,99.13,102.15,32.29,59.13,72.01
2015-12-10,116.17,55.27,65.61,17.2,75.69,89.3,42.76,98.9,102.64,32.36,59.56,72.37
2015-12-11,113.18,54.06,64.07,16.73,74.34,86.44,42.27,97.78,101.68,32.06,59.36,71.84
2015-12-14,112.48,55.14,64.27,16.8,76.03,89.33,42.45,97.95,102.15,32.18,60.39,72.72
2015-12-15,110.49,55.2,66.1,17.42,79.43,92.76,43.07,99.39,104.13,32.26,59.64,72.98
2015-12-16,111.34,56.13,67.53,17.75,79.15,93.44,43.84,101.08,105.25,32.58,60.3,73.8
2015-12-17,108.98,55.7,66.28,17.3,77.96,90.54,43.49,100.2,103.64,32.33,58.98,72.33
2015-12-18,106.03,54.13,64.4,16.76,77.28,89.81,42.5,97.9,101.95,31.99,58.85,71.37
2015-12-21,107.33,54.83,65.54,16.97,77.26,89.24,42.78,98.62,101.58,32.46,59.55,71.71
2015-12-22,107.23,55.35,65.68,17.08,77.65,90.27,43.29,99.8,102.71,32.52,60.54,72.61
2015-12-23,108.61,55.82,66.73,17.34,80.19,93.81,43.67,100.64,103.49,32.56,61.09,73.65
2015-12-24,108.03,55.67,66.6,17.27,79.33,92.05,43.54,100.54,103.72,32.62,60.83,73.17
2015-12-28,106.82,55.95,66.38,17.13,78.74,90.36,43.49,100.68,103.22,32.42,60.75,72.87
2015-12-29,108.74,56.55,67.07,17.28,79.16,91.25,43.71,101.45,104.03,32.83,61.61,74.44
2015-12-30,107.32,56.31,66.59,17.05,78.11,90.09,43.57,101.15,103.78,32.75,61.68,73.62
2015-12-31,105.26,55.48,66.03,16.83,77.95,89.96,42.96,99.92,102.72,32.28,61.3,72.61
2016-01-04,105.35,54.8,63.62,16.43,77.46,88.85,42.4,98.77,100.48,31.95,61.46,73.55
2016-01-05,102.71,55.05,63.73,16.43,78.12,89.61,42.55,99.45,100.9,32.18,62.92,74.84
2016-01-06,100.7,54.05,62.81,16.08,77.47,86.07,42.32,99.48,100.39,31.61,63.55,74.08
2016-01-07,96.45,52.17,60.27,15.5,76.23,83.02,41.62,97.57,99.22,31.4,65.03,73.88
2016-01-08,96.96,52.33,58.92,15.2,74.69,82.13,41.51,97.21,98.16,31.0,63.54,71.38
2016-01-11,98.53,52.3,58.83,15.31,73.69,80.77,41.58,97.44,97.57,31.07,64.22,72.42
2016-01-12,99.96,52.78,58.96,15.31,75.2,82.15,42.12,97.62,98.24,31.0,63.62,73.36
2016-01-13,97.39,51.64,57.34,14.9,75.65,81.33,41.85,96.5,97.02,30.37,61.92,71.64
2016-01-14,99.52,53.11,58.2,14.99,79.12,85.47,41.88,95.81,98.89,31.11,63.06,70.41
2016-01-15,97.13,50.99,57.04,14.46,77.58,83.67,41.5,93.93,97.0,30.81,61.93,70.08
2016-01-19,96.66,50.56,57.01,14.24,76.4,81.51,41.92,95.77,97.5,30.69,62.56,69.24
2016-01-20,96.79,50.79,55.51,13.69,73.18,78.98,41.38,93.77,95.75,30.66,60.84,67.59
2016-01-21,96.3,50.48,55.25,13.36,74.1,81.05,41.39,94.47,95.94,30.58,61.88,68.64
2016-01-22,101.42,52.29,56.95,13.56,76.57,83.54,42.06,95.85,96.75,30.71,62.69,69.72
2016-01-25,99.44,51.79,55.66,12.96,73.98,80.89,42.16,95.94,96.4,30.5,63.45,68.92
2016-01-26,99.99,52.17,57.08,13.31,76.7,84.12,42.08,96.32,101.18,30.67,64.0,70.44
2016-01-27,93.42,51.22,57.04,13.36,75.29,83.29,42.09,95.94,102.16,30.52,63.95,70.69
2016-01-28,94.09,52.055,57.28,13.53,76.99,85.92,42.57,97.45,102.27,30.2,64.22,70.99
2016-01-29,97.34,55.09,59.5,14.14,77.85,86.47,42.92,99.3,104.44,30.49,66.36,72.42
2016-02-01,96.43,54.71,58.86,13.96,76.29,85.29,43.0,99.03,104.37,30.17,67.5,72.83
2016-02-02,94.48,53.0,57.03,13.23,74.59,81.24,42.44,98.21,103.41,30.14,66.86,73.31
2016-02-03,96.35,52.16,57.41,13.03,78.48,84.62,42.72,98.72,104.14,29.67,66.27,72.57
2016-02-04,96.6,52.0,58.4,13.25,79.83,84.79,42.53,97.39,103.9,29.0,66.42,70.04
2016-02-05,94.02,50.16,57.75,12.95,80.08,82.88,42.44,97.32,100.54,29.03,67.0,69.56
